car_ID,symboling,CarName,fueltype,doornumber,carbody,wheelbase,carlength,carwidth,carheight,curbweight,cylindernumber,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price
1029,1,nissan leaf,gas,two,sedan,94.5,165.3,63.8,54.5,1951,4,97,3.15,3.29,9.4,69,5200,31,37,7299
1030,1,nissan juke,gas,two,hatchback,94.5,165.6,63.8,53.3,2028,4,97,3.15,3.29,9.4,69,5200,31,37,7799
1031,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1971,4,97,3.15,3.29,9.4,69,5200,31,37,7499
1032,1,nissan note,gas,four,wagon,94.5,170.2,63.8,53.5,2037,4,97,3.15,3.29,9.4,69,5200,31,37,7999
1033,2,nissan clipper,gas,two,hardtop,95.1,162.4,63.8,53.3,2008,4,97,3.15,3.29,9.4,69,5200,31,37,8249
1034,0,nissan rogue,gas,four,hatchback,97.2,173.4,65.2,54.7,2324,4,120,3.33,3.47,8.5,97,5200,27,34,8949
1035,0,nissan nv200,gas,four,sedan,97.2,173.4,65.2,54.7,2302,4,120,3.33,3.47,8.5,97,5200,27,34,9549
1036,0,nissan dayz,gas,four,sedan,100.4,181.7,66.5,55.1,3095,6,181,3.43,3.27,9,152,5200,17,22,13499
1037,0,nissan fuga,gas,four,wagon,100.4,184.6,66.5,56.1,3296,6,181,3.43,3.27,9,152,5200,17,22,14399
1038,0,nissan otti,gas,four,sedan,100.4,184.6,66.5,55.1,3060,6,181,3.43,3.27,9,152,5200,19,25,13499
1039,3,nissan teana,gas,two,hatchback,91.3,170.7,67.9,49.7,3071,6,181,3.43,3.27,9,160,5200,19,25,17199
1040,3,nissan kicks,gas,two,hatchback,91.3,170.7,67.9,49.7,3139,6,181,3.43,3.27,7.8,200,5200,17,23,19699
1041,1,nissan clipper,gas,two,hatchback,99.2,178.5,67.9,49.7,3139,6,181,3.43,3.27,9,160,5200,19,25,18399
1042,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3020,4,120,3.46,3.19,8.4,97,5000,19,24,11900
1043,0,peugeot 304,diesel,four,sedan,107.9,186.7,68.4,56.7,3197,4,152,3.7,3.52,21,95,4150,28,33,13200
1044,0,peugeot 504 (sw),gas,four,wagon,114.2,198.9,68.4,58.7,3230,4,120,3.46,3.19,8.4,97,5000,19,24,12440
1045,0,peugeot 504,diesel,four,wagon,114.2,198.9,68.4,58.7,3430,4,152,3.7,3.52,21,95,4150,25,25,13860
1046,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,4,120,3.46,2.19,8.4,95,5000,19,24,15580
1047,0,peugeot 604sl,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,4,152,3.7,3.52,21,95,4150,28,33,16900
1048,0,peugeot 504,gas,four,wagon,114.2,198.9,68.4,56.7,3285,4,120,3.46,2.19,8.4,95,5000,19,24,16695
1049,0,peugeot 505s turbo diesel,diesel,four,wagon,114.2,198.9,68.4,58.7,3485,4,152,3.7,3.52,21,95,4150,25,25,17075
1050,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,4,120,3.46,3.19,8.4,97,5000,19,24,16630
1051,0,peugeot 504,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,4,152,3.7,3.52,21,95,4150,28,33,17950
1052,0,peugeot 604sl,gas,four,sedan,108,186.7,68.3,56,3130,4,134,3.61,3.21,7,142,5600,18,24,18150
1053,1,plymouth fury iii,gas,two,hatchback,93.7,157.3,63.8,50.8,1918,4,90,2.97,3.23,9.4,68,5500,37,41,5572
1054,1,plymouth cricket,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,4,98,3.03,3.39,7.6,102,5500,24,30,7957
1055,1,plymouth fury iii,gas,four,hatchback,93.7,157.3,63.8,50.6,1967,4,90,2.97,3.23,9.4,68,5500,31,38,6229
1056,1,plymouth satellite custom (sw),gas,four,sedan,93.7,167.3,63.8,50.8,1989,4,90,2.97,3.23,9.4,68,5500,31,38,6692
1057,1,plymouth fury gran sedan,gas,four,sedan,93.7,167.3,63.8,50.8,2191,4,98,2.97,3.23,9.4,68,5500,31,38,7609
1058,-1,plymouth valiant,gas,four,wagon,103.3,174.6,64.6,59.8,2535,4,122,3.35,3.46,8.5,88,5000,24,30,8921
1059,3,mazda glc,gas,two,hatchback,95.3,169,65.7,49.6,2380,2,70,3.33,3.255,9.4,101,6000,17,23,11845
1060,3,mazda rx-7 gs,gas,two,hatchback,95.3,169,65.7,49.6,2385,2,70,3.33,3.255,9.4,101,6000,17,23,13645
1061,3,mazda glc 4,gas,two,hatchback,95.3,169,65.7,49.6,2500,2,80,3.33,3.255,9.4,135,6000,16,23,15645
1062,1,mazda 626,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,4,122,3.39,3.39,8.6,84,4800,26,32,8845
1063,0,mazda glc custom l,gas,four,sedan,98.8,177.8,66.5,55.5,2410,4,122,3.39,3.39,8.6,84,4800,26,32,8495
1064,1,mazda glc custom,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,4,122,3.39,3.39,8.6,84,4800,26,32,10595
1065,0,mazda rx-4,gas,four,sedan,98.8,177.8,66.5,55.5,2410,4,122,3.39,3.39,8.6,84,4800,26,32,10245
1066,0,mazda glc deluxe,diesel,four,sedan,98.8,177.8,66.5,55.5,2443,4,122,3.39,3.39,22.7,64,4650,36,42,10795
1067,0,mazda 626,gas,four,hatchback,98.8,177.8,66.5,55.5,2425,4,122,3.39,3.39,8.6,84,4800,26,32,11245
1068,0,mazda glc,gas,four,sedan,104.9,175,66.1,54.4,2670,4,140,3.76,3.16,8,120,5000,19,27,18280
1069,0,mazda rx-7 gs,diesel,four,sedan,104.9,175,66.1,54.4,2700,4,134,3.43,3.64,22,72,4200,31,39,18344
1070,-1,buick electra 225 custom,diesel,four,sedan,110,190.9,70.3,56.5,3515,5,183,3.58,3.64,21.5,123,4350,22,25,25552
1071,-1,buick century luxus (sw),diesel,four,wagon,110,190.9,70.3,58.7,3750,5,183,3.58,3.64,21.5,123,4350,22,25,28248
1072,0,buick century,diesel,two,hardtop,106.7,187.5,70.3,54.9,3495,5,183,3.58,3.64,21.5,123,4350,22,25,28176
1073,-1,buick skyhawk,diesel,four,sedan,115.6,202.6,71.7,56.3,3770,5,183,3.58,3.64,21.5,123,4350,22,25,31600
1074,-1,buick opel isuzu deluxe,gas,four,sedan,115.6,202.6,71.7,56.5,3740,8,234,3.46,3.1,8.3,155,4750,16,18,34184
1075,3,buick skylark,gas,two,convertible,96.6,180.3,70.5,50.8,3685,8,234,3.46,3.1,8.3,155,4750,16,18,35056
1076,0,buick century special,gas,four,sedan,120.9,208.1,71.7,56.7,3900,8,308,3.8,3.35,8,184,4500,14,16,40960
1077,1,buick regal sport coupe (turbo),gas,two,hardtop,112,199.2,72,55.4,3715,8,304,3.8,3.35,8,184,4500,14,16,45400
1078,1,mercury cougar,gas,two,hatchback,102.7,178.4,68,54.8,2910,4,140,3.78,3.12,8,175,5000,19,24,16503
1079,2,mitsubishi mirage,gas,two,hatchback,93.7,157.3,64.4,50.8,1918,4,92,2.97,3.23,9.4,68,5500,37,41,5389
1080,2,mitsubishi lancer,gas,two,hatchback,93.7,157.3,64.4,50.8,1944,4,92,2.97,3.23,9.4,68,5500,31,38,6189
1081,2,mitsubishi outlander,gas,two,hatchback,93.7,157.3,64.4,50.8,2004,4,92,2.97,3.23,9.4,68,5500,31,38,6669
1082,1,mitsubishi g4,gas,two,hatchback,93,157.3,63.8,50.8,2145,4,98,3.03,3.39,7.6,102,5500,24,30,7689
1083,3,mitsubishi mirage g4,gas,two,hatchback,96.3,173,65.4,49.4,2370,4,110,3.17,3.46,7.5,116,5500,23,30,9959
1084,3,mitsubishi g4,gas,two,hatchback,96.3,173,65.4,49.4,2328,4,122,3.35,3.46,8.5,88,5000,25,32,8499
1085,3,mitsubishi outlander,gas,two,hatchback,95.9,173.2,66.3,50.2,2833,4,156,3.58,3.86,7,145,5000,19,24,12629
1086,3,mitsubishi g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2921,4,156,3.59,3.86,7,145,5000,19,24,14869
1087,3,mitsubishi mirage g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2926,4,156,3.59,3.86,7,145,5000,19,24,14489
1088,1,mitsubishi montero,gas,four,sedan,96.3,172.4,65.4,51.6,2365,4,122,3.35,3.46,8.5,88,5000,25,32,6989
1089,1,mitsubishi pajero,gas,four,sedan,96.3,172.4,65.4,51.6,2405,4,122,3.35,3.46,8.5,88,5000,25,32,8189
1090,1,mitsubishi outlander,gas,four,sedan,96.3,172.4,65.4,51.6,2403,4,110,3.17,3.46,7.5,116,5500,23,30,9279
1091,-1,mitsubishi mirage g4,gas,four,sedan,96.3,172.4,65.4,51.6,2403,4,110,3.17,3.46,7.5,116,5500,23,30,9279
1092,1,Nissan versa,gas,two,sedan,94.5,165.3,63.8,54.5,1889,4,97,3.15,3.29,9.4,69,5200,31,37,5499
1093,1,nissan gt-r,diesel,two,sedan,94.5,165.3,63.8,54.5,2017,4,103,2.99,3.47,21.9,55,4800,45,50,7099
1094,1,nissan rogue,gas,two,sedan,94.5,165.3,63.8,54.5,1918,4,97,3.15,3.29,9.4,69,5200,31,37,6649
1095,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1938,4,97,3.15,3.29,9.4,69,5200,31,37,6849
1096,1,nissan titan,gas,four,wagon,94.5,170.2,63.8,53.5,2024,4,97,3.15,3.29,9.4,69,5200,31,37,7349
1097,1,nissan leaf,gas,two,sedan,94.5,165.3,63.8,54.5,1951,4,97,3.15,3.29,9.4,69,5200,31,37,7299
1098,1,nissan juke,gas,two,hatchback,94.5,165.6,63.8,53.3,2028,4,97,3.15,3.29,9.4,69,5200,31,37,7799
1099,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1971,4,97,3.15,3.29,9.4,69,5200,31,37,7499
1100,1,nissan note,gas,four,wagon,94.5,170.2,63.8,53.5,2037,4,97,3.15,3.29,9.4,69,5200,31,37,7999
1101,2,nissan clipper,gas,two,hardtop,95.1,162.4,63.8,53.3,2008,4,97,3.15,3.29,9.4,69,5200,31,37,8249
1102,0,nissan rogue,gas,four,hatchback,97.2,173.4,65.2,54.7,2324,4,120,3.33,3.47,8.5,97,5200,27,34,8949
1103,0,nissan nv200,gas,four,sedan,97.2,173.4,65.2,54.7,2302,4,120,3.33,3.47,8.5,97,5200,27,34,9549
1104,0,nissan dayz,gas,four,sedan,100.4,181.7,66.5,55.1,3095,6,181,3.43,3.27,9,152,5200,17,22,13499
1105,0,nissan fuga,gas,four,wagon,100.4,184.6,66.5,56.1,3296,6,181,3.43,3.27,9,152,5200,17,22,14399
1106,0,nissan otti,gas,four,sedan,100.4,184.6,66.5,55.1,3060,6,181,3.43,3.27,9,152,5200,19,25,13499
1107,3,nissan teana,gas,two,hatchback,91.3,170.7,67.9,49.7,3071,6,181,3.43,3.27,9,160,5200,19,25,17199
1108,3,nissan kicks,gas,two,hatchback,91.3,170.7,67.9,49.7,3139,6,181,3.43,3.27,7.8,200,5200,17,23,19699
1109,1,nissan clipper,gas,two,hatchback,99.2,178.5,67.9,49.7,3139,6,181,3.43,3.27,9,160,5200,19,25,18399
1110,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3020,4,120,3.46,3.19,8.4,97,5000,19,24,11900
1111,0,peugeot 304,diesel,four,sedan,107.9,186.7,68.4,56.7,3197,4,152,3.7,3.52,21,95,4150,28,33,13200
1112,0,peugeot 504 (sw),gas,four,wagon,114.2,198.9,68.4,58.7,3230,4,120,3.46,3.19,8.4,97,5000,19,24,12440
1113,0,peugeot 504,diesel,four,wagon,114.2,198.9,68.4,58.7,3430,4,152,3.7,3.52,21,95,4150,25,25,13860
1114,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,4,120,3.46,2.19,8.4,95,5000,19,24,15580
1115,0,peugeot 604sl,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,4,152,3.7,3.52,21,95,4150,28,33,16900
1116,0,peugeot 504,gas,four,wagon,114.2,198.9,68.4,56.7,3285,4,120,3.46,2.19,8.4,95,5000,19,24,16695
1117,0,peugeot 505s turbo diesel,diesel,four,wagon,114.2,198.9,68.4,58.7,3485,4,152,3.7,3.52,21,95,4150,25,25,17075
1118,0,peugeot 604sl,gas,four,sedan,108,186.7,68.3,56,3130,4,134,3.61,3.21,7,142,5600,18,24,18150
1119,1,plymouth fury iii,gas,two,hatchback,93.7,157.3,63.8,50.8,1918,4,90,2.97,3.23,9.4,68,5500,37,41,5572
1120,1,plymouth cricket,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,4,98,3.03,3.39,7.6,102,5500,24,30,7957
1121,1,plymouth fury iii,gas,four,hatchback,93.7,157.3,63.8,50.6,1967,4,90,2.97,3.23,9.4,68,5500,31,38,6229
1122,1,plymouth satellite custom (sw),gas,four,sedan,93.7,167.3,63.8,50.8,1989,4,90,2.97,3.23,9.4,68,5500,31,38,6692
1123,1,plymouth fury gran sedan,gas,four,sedan,93.7,167.3,63.8,50.8,2191,4,98,2.97,3.23,9.4,68,5500,31,38,7609
1124,-1,plymouth valiant,gas,four,wagon,103.3,174.6,64.6,59.8,2535,4,122,3.35,3.46,8.5,88,5000,24,30,8921
1125,3,plymouth duster,gas,two,hatchback,95.9,173.2,66.3,50.2,2818,4,156,3.59,3.86,7,145,5000,19,24,12764
1126,3,porsche macan,gas,two,hatchback,94.5,168.9,68.3,50.2,2778,4,151,3.94,3.11,9.5,143,5500,19,27,22018
1127,3,porcshce panamera,gas,two,hardtop,89.5,168.9,65,51.6,2756,6,194,3.74,2.9,9.5,207,5900,17,25,32528
1128,3,porsche cayenne,gas,two,hardtop,89.5,168.9,65,51.6,2756,6,194,3.74,2.9,9.5,207,5900,17,25,34028
1129,3,porsche boxter,gas,two,convertible,89.5,168.9,65,51.6,2800,6,194,3.74,2.9,9.5,207,5900,17,25,37028
1130,1,porsche cayenne,gas,two,hatchback,98.4,175.7,72.3,50.5,3366,8,203,3.94,3.11,10,288,5750,17,28,31400.5
1131,0,renault 12tl,gas,four,wagon,96.1,181.5,66.5,55.2,2579,4,132,3.46,3.9,8.7,90,5100,23,31,9295
1132,2,renault 5 gtl,gas,two,hatchback,96.1,176.8,66.6,50.5,2460,4,132,3.46,3.9,8.7,90,5100,23,31,9895
1133,3,saab 99e,gas,two,hatchback,99.1,186.6,66.5,56.1,2658,4,121,3.54,3.07,9.31,110,5250,21,28,11850
1134,2,saab 99le,gas,four,sedan,99.1,186.6,66.5,56.1,2695,4,121,3.54,3.07,9.3,110,5250,21,28,12170
1135,3,saab 99le,gas,two,hatchback,99.1,186.6,66.5,56.1,2707,4,121,2.54,2.07,9.3,110,5250,21,28,15040
1136,2,saab 99gle,gas,four,sedan,99.1,186.6,66.5,56.1,2758,4,121,3.54,3.07,9.3,110,5250,21,28,15510
1137,3,saab 99gle,gas,two,hatchback,99.1,186.6,66.5,56.1,2808,4,121,3.54,3.07,9,160,5500,19,26,18150
1138,2,saab 99e,gas,four,sedan,99.1,186.6,66.5,56.1,2847,4,121,3.54,3.07,9,160,5500,19,26,18620
1139,2,subaru,gas,two,hatchback,93.7,156.9,63.4,53.7,2050,4,97,3.62,2.36,9,69,4900,31,36,5118
1140,2,subaru dl,gas,two,hatchback,93.7,157.9,63.6,53.7,2120,4,108,3.62,2.64,8.7,73,4400,26,31,7053
1141,2,subaru dl,gas,two,hatchback,93.3,157.3,63.8,55.7,2240,4,108,3.62,2.64,8.7,73,4400,26,31,7603
1142,0,subaru,gas,four,sedan,97.2,172,65.4,52.5,2145,4,108,3.62,2.64,9.5,82,4800,32,37,7126
1143,0,subaru brz,gas,four,sedan,97.2,172,65.4,52.5,2190,4,108,3.62,2.64,9.5,82,4400,28,33,7775
1144,0,subaru baja,gas,four,sedan,97.2,172,65.4,52.5,2340,4,108,3.62,2.64,9,94,5200,26,32,9960
1145,0,subaru r1,gas,four,sedan,97,172,65.4,54.3,2385,4,108,3.62,2.64,9,82,4800,24,25,9233
1146,0,subaru r2,gas,four,sedan,97,172,65.4,54.3,2510,4,108,3.62,2.64,7.7,111,4800,24,29,11259
1147,0,subaru trezia,gas,four,wagon,97,173.5,65.4,53,2290,4,108,3.62,2.64,9,82,4800,28,32,7463
1148,0,subaru tribeca,gas,four,wagon,97,173.5,65.4,53,2455,4,108,3.62,2.64,9,94,5200,25,31,10198
1149,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2420,4,108,3.62,2.64,9,82,4800,23,29,8013
1150,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
1151,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
1152,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
1153,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
1154,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
1155,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
1156,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
1157,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
1158,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
1159,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
1160,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
1161,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
1162,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
1163,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
1164,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
1165,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
1166,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
1167,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
1168,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
1169,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
1170,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
1171,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
1172,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
1173,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
1174,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2326,4,122,3.31,3.54,8.7,92,4200,29,34,8948
1175,-1,toyota celica gt,diesel,four,sedan,102.4,175.6,66.5,54.9,2480,4,110,3.27,3.35,22.5,73,4500,30,33,10698
1176,-1,toyota corona,gas,four,hatchback,102.4,175.6,66.5,53.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,9988
1177,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,10898
1178,-1,toyota mark ii,gas,four,hatchback,102.4,175.6,66.5,53.9,2458,4,122,3.31,3.54,8.7,92,4200,27,32,11248
1179,3,toyota corolla liftback,gas,two,hatchback,102.9,183.5,67.7,52,2976,6,171,3.27,3.35,9.3,161,5200,20,24,16558
1180,3,toyota corona,gas,two,hatchback,102.9,183.5,67.7,52,3016,6,171,3.27,3.35,9.3,161,5200,19,24,15998
1181,-1,toyota starlet,gas,four,sedan,104.5,187.8,66.5,54.1,3131,6,171,3.27,3.35,9.2,156,5200,20,24,15690
1182,-1,toyouta tercel,gas,four,wagon,104.5,187.8,66.5,54.1,3151,6,161,3.27,3.35,9.2,156,5200,19,24,15750
1183,2,vokswagen rabbit,diesel,two,sedan,97.3,171.7,65.5,55.7,2261,4,97,3.01,3.4,23,52,4800,37,46,7775
1184,2,volkswagen 1131 deluxe sedan,gas,two,sedan,97.3,171.7,65.5,55.7,2209,4,109,3.19,3.4,9,85,5250,27,34,7975
1185,2,volkswagen model 111,diesel,four,sedan,97.3,171.7,65.5,55.7,2264,4,97,3.01,3.4,23,52,4800,37,46,7995
1186,2,volkswagen type 3,gas,four,sedan,97.3,171.7,65.5,55.7,2212,4,109,3.19,3.4,9,85,5250,27,34,8195
1187,2,volkswagen 411 (sw),gas,four,sedan,97.3,171.7,65.5,55.7,2275,4,109,3.19,3.4,9,85,5250,27,34,8495
1188,2,volkswagen super beetle,diesel,four,sedan,97.3,171.7,65.5,55.7,2319,4,97,3.01,3.4,23,68,4500,37,42,9495
1189,2,volkswagen dasher,gas,four,sedan,97.3,171.7,65.5,55.7,2300,4,109,3.19,3.4,10,100,5500,26,32,9995
1190,3,vw dasher,gas,two,convertible,94.5,159.3,64.2,55.6,2254,4,109,3.19,3.4,8.5,90,5500,24,29,11595
1191,3,vw rabbit,gas,two,hatchback,94.5,165.7,64,51.4,2221,4,109,3.19,3.4,8.5,90,5500,24,29,9980
1192,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
1193,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,4,97,3.01,3.4,23,68,4500,33,38,13845
1194,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,4,109,3.19,3.4,9,88,5500,25,31,12290
1195,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
1196,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
1197,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
1198,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
1199,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
1200,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,4,130,3.62,3.15,7.5,162,5100,17,22,18950
1201,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,4,141,3.78,3.15,9.5,114,5400,23,28,16845
1202,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,4,141,3.78,3.15,8.7,160,5300,19,25,19045
1203,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
1204,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
1205,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,4,141,3.78,3.15,9.5,114,5400,19,25,22625
1206,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
1207,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
1208,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
1209,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
1210,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
1211,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
1212,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
1213,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
1214,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
1215,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
1216,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
1217,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
1218,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
1219,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
1220,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
1221,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
1222,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
1223,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
1224,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
1225,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
1226,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
1227,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
1228,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
1229,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
1230,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2326,4,122,3.31,3.54,8.7,92,4200,29,34,8948
1231,-1,toyota celica gt,diesel,four,sedan,102.4,175.6,66.5,54.9,2480,4,110,3.27,3.35,22.5,73,4500,30,33,10698
